userId,movieId,rating,timestamp,datetime
1,1552,4.0,2000-07-31 00:13:40,2000-07-30 18:43:40
1,1573,5.0,2000-07-31 00:08:10,2000-07-30 18:38:10
1,1580,3.0,2000-07-30 23:48:45,2000-07-30 18:18:45
1,1587,5.0,2000-07-31 00:09:06,2000-07-30 18:39:06
1,1617,5.0,2000-07-31 00:19:11,2000-07-30 18:49:11
1,1620,4.0,2000-07-31 00:20:56,2000-07-30 18:50:56
1,1625,5.0,2000-07-31 00:28:24,2000-07-30 18:58:24
1,1644,3.0,2000-07-31 00:28:56,2000-07-30 18:58:56
1,1676,3.0,2000-07-31 00:13:40,2000-07-30 18:43:40
1,1732,5.0,2000-07-30 23:48:45,2000-07-30 18:18:45
1,1805,4.0,2000-07-31 00:20:56,2000-07-30 18:50:56
1,1920,4.0,2000-07-30 23:59:40,2000-07-30 18:29:40
1,1954,5.0,2000-07-31 00:06:16,2000-07-30 18:36:16
1,2012,4.0,2000-07-31 00:39:36,2000-07-30 19:09:36
1,2018,5.0,2000-07-30 23:38:43,2000-07-30 18:08:43
1,2028,4.0,2000-07-31 00:01:28,2000-07-30 18:31:28
1,2058,5.0,2000-07-31 00:10:00,2000-07-30 18:40:00
1,2093,3.0,2000-07-30 23:58:30,2000-07-30 18:28:30
1,2115,5.0,2000-07-31 00:12:09,2000-07-30 18:42:09
1,2161,5.0,2000-07-30 23:58:30,2000-07-30 18:28:30
1,2174,4.0,2000-07-30 23:58:00,2000-07-30 18:28:00
1,2268,4.0,2000-07-31 00:19:49,2000-07-30 18:49:49
1,2291,5.0,2000-07-31 00:31:04,2000-07-30 19:01:04
1,2329,5.0,2000-07-31 00:24:23,2000-07-30 18:54:23
1,2338,2.0,2000-07-31 00:29:06,2000-07-30 18:59:06
1,2353,5.0,2000-07-31 00:34:21,2000-07-30 19:04:21
1,2387,5.0,2000-07-31 00:22:03,2000-07-30 18:52:03
1,2395,5.0,2000-07-30 23:48:13,2000-07-30 18:18:13
1,2414,3.0,2000-07-31 00:11:53,2000-07-30 18:41:53
1,2427,5.0,2000-07-31 00:07:22,2000-07-30 18:37:22
1,2450,4.0,2000-07-31 00:13:40,2000-07-30 18:43:40
1,2459,5.0,2000-07-31 00:26:54,2000-07-30 18:56:54
1,2470,5.0,2000-07-31 00:13:08,2000-07-30 18:43:08
1,2492,4.0,2000-08-08 12:57:42,2000-08-08 07:27:42
1,2502,5.0,2000-07-30 23:51:18,2000-07-30 18:21:18
1,2528,3.0,2000-07-31 00:08:48,2000-07-30 18:38:48
1,2542,5.0,2000-07-30 23:51:05,2000-07-30 18:21:05
1,2571,5.0,2000-07-31 00:01:28,2000-07-30 18:31:28
1,2580,5.0,2000-07-31 00:20:00,2000-07-30 18:50:00
1,2616,4.0,2000-07-31 00:21:20,2000-07-30 18:51:20
1,2628,4.0,2000-07-30 23:38:43,2000-07-30 18:08:43
1,2640,4.0,2000-07-31 00:09:37,2000-07-30 18:39:37
1,2641,5.0,2000-07-31 00:13:40,2000-07-30 18:43:40
1,2692,5.0,2000-07-31 00:00:55,2000-07-30 18:30:55
1,2700,5.0,2000-07-30 23:46:25,2000-07-30 18:16:25
1,2761,5.0,2000-07-31 00:15:03,2000-07-30 18:45:03
1,2797,4.0,2000-07-30 23:58:30,2000-07-30 18:28:30
1,2826,4.0,2000-07-30 23:38:43,2000-07-30 18:08:43
1,2858,5.0,2000-07-30 23:44:28,2000-07-30 18:14:28
1,2916,4.0,2000-07-31 00:08:10,2000-07-30 18:38:10
1,2947,5.0,2000-07-31 00:06:16,2000-07-30 18:36:16
1,2948,5.0,2000-07-31 00:06:31,2000-07-30 18:36:31
1,2949,5.0,2000-07-31 00:01:28,2000-07-30 18:31:28
1,2959,5.0,2000-07-31 00:24:42,2000-07-30 18:54:42
1,2991,5.0,2000-07-31 00:07:51,2000-07-30 18:37:51
1,2993,5.0,2000-07-31 00:07:22,2000-07-30 18:37:22
1,2997,4.0,2000-07-30 23:44:56,2000-07-30 18:14:56
1,3033,5.0,2000-07-31 00:32:42,2000-07-30 19:02:42
1,3052,5.0,2000-07-30 23:50:08,2000-07-30 18:20:08
1,3053,5.0,2000-07-31 00:38:06,2000-07-30 19:08:06
1,3062,4.0,2000-07-31 00:01:12,2000-07-30 18:31:12
1,3147,5.0,2000-07-31 00:34:33,2000-07-30 19:04:33
1,3176,1.0,2000-07-31 00:28:24,2000-07-30 18:58:24
1,3253,5.0,2000-07-30 23:48:27,2000-07-30 18:18:27
1,3273,5.0,2000-07-31 00:28:56,2000-07-30 18:58:56
1,3386,5.0,2000-07-31 00:28:04,2000-07-30 18:58:04
1,3439,4.0,2000-07-30 23:59:59,2000-07-30 18:29:59
1,3440,4.0,2000-07-30 23:59:59,2000-07-30 18:29:59
1,3441,5.0,2000-07-31 00:08:48,2000-07-30 18:38:48
1,3448,5.0,2000-07-31 00:37:34,2000-07-30 19:07:34
1,3479,4.0,2000-07-30 23:58:45,2000-07-30 18:28:45
1,3489,4.0,2000-07-30 23:59:35,2000-07-30 18:29:35
1,3527,4.0,2000-07-31 00:07:51,2000-07-30 18:37:51
1,3578,5.0,2000-07-30 23:41:08,2000-07-30 18:11:08
1,3617,4.0,2000-07-30 23:41:23,2000-07-30 18:11:23
1,3639,4.0,2000-07-31 00:07:51,2000-07-30 18:37:51
1,3671,5.0,2000-07-30 23:56:29,2000-07-30 18:26:29
1,3702,5.0,2000-07-31 00:32:17,2000-07-30 19:02:17
1,3703,5.0,2000-07-31 00:01:49,2000-07-30 18:31:49
1,3740,4.0,2000-07-31 00:10:17,2000-07-30 18:40:17
1,3744,4.0,2000-07-30 23:41:34,2000-07-30 18:11:34
1,3793,5.0,2000-07-31 00:00:55,2000-07-30 18:30:55
2,318,3.0,2015-10-25 00:57:15,2015-10-24 19:27:15
2,1704,4.5,2015-10-25 01:03:48,2015-10-24 19:33:48
2,3578,4.0,2015-10-25 00:58:05,2015-10-24 19:28:05
2,6874,4.0,2015-10-25 00:59:12,2015-10-24 19:29:12
2,8798,3.5,2015-10-25 00:59:20,2015-10-24 19:29:20
2,46970,4.0,2015-10-25 01:00:13,2015-10-24 19:30:13
2,48516,4.0,2015-10-25 01:01:04,2015-10-24 19:31:04
2,58559,4.5,2015-10-25 01:02:21,2015-10-24 19:32:21
2,60756,5.0,2015-10-25 00:59:40,2015-10-24 19:29:40
2,68157,4.5,2015-10-25 01:02:34,2015-10-24 19:32:34
2,71535,3.0,2015-10-25 00:59:34,2015-10-24 19:29:34
2,74458,4.0,2015-10-25 00:58:46,2015-10-24 19:28:46
2,79132,4.0,2015-10-25 00:57:21,2015-10-24 19:27:21
2,80489,4.5,2015-10-25 01:05:40,2015-10-24 19:35:40
2,80906,5.0,2015-10-25 01:02:52,2015-10-24 19:32:52
2,89774,5.0,2015-10-25 01:03:09,2015-10-24 19:33:09
2,91529,3.5,2015-10-25 00:58:11,2015-10-24 19:28:11
2,91658,2.5,2015-10-25 00:58:58,2015-10-24 19:28:58
2,99114,3.5,2015-10-25 00:57:54,2015-10-24 19:27:54
2,106782,5.0,2015-10-25 00:59:26,2015-10-24 19:29:26
2,109487,3.0,2015-10-25 01:02:25,2015-10-24 19:32:25
2,112552,4.0,2015-10-25 00:58:02,2015-10-24 19:28:02
2,115713,3.5,2015-10-25 00:57:34,2015-10-24 19:27:34
2,122882,5.0,2015-10-25 01:04:32,2015-10-24 19:34:32
3,527,0.5,2011-05-27 08:14:35,2011-05-27 02:44:35
3,647,0.5,2011-05-27 08:03:39,2011-05-27 02:33:39
3,849,5.0,2011-05-27 08:03:31,2011-05-27 02:33:31
3,914,0.5,2011-05-27 08:02:47,2011-05-27 02:32:47
3,1093,0.5,2011-05-27 08:03:47,2011-05-27 02:33:47
3,1263,0.5,2011-05-27 08:02:49,2011-05-27 02:32:49
3,1272,0.5,2011-05-27 08:03:44,2011-05-27 02:33:44
3,1275,3.5,2011-05-27 07:58:43,2011-05-27 02:28:43
3,1371,3.0,2011-05-27 08:02:41,2011-05-27 02:32:41
3,1587,4.5,2011-05-27 08:10:03,2011-05-27 02:40:03
3,2018,0.5,2011-05-27 08:12:55,2011-05-27 02:42:55
3,2288,4.0,2011-05-27 08:03:51,2011-05-27 02:33:51
3,2424,0.5,2011-05-27 08:14:53,2011-05-27 02:44:53
3,3210,0.5,2011-05-27 08:03:58,2011-05-27 02:33:58
3,3703,5.0,2011-05-27 08:03:23,2011-05-27 02:33:23
3,3949,0.5,2011-05-27 08:14:05,2011-05-27 02:44:05
3,5048,0.5,2011-05-27 08:14:44,2011-05-27 02:44:44
3,72378,0.5,2011-05-27 08:12:44,2011-05-27 02:42:44
4,21,3.0,2001-04-11 02:09:59,2001-04-10 20:39:59
4,45,3.0,2001-04-11 02:07:27,2001-04-10 20:37:27
4,47,2.0,1999-12-14 17:40:25,1999-12-14 12:10:25
4,125,5.0,2000-07-26 20:15:58,2000-07-26 14:45:58
4,215,5.0,1999-12-13 15:27:58,1999-12-13 09:57:58
4,235,2.0,1999-12-14 17:41:53,1999-12-14 12:11:53
4,247,3.0,2001-04-10 02:11:34,2001-04-09 20:41:34
4,260,5.0,1999-12-13 15:30:59,1999-12-13 10:00:59
4,296,1.0,1999-12-14 17:39:10,1999-12-14 12:09:10
4,348,4.0,2000-07-26 20:16:26,2000-07-26 14:46:26
4,357,3.0,2000-07-26 20:25:06,2000-07-26 14:55:06
4,441,1.0,2001-04-11 02:05:15,2001-04-10 20:35:15
4,457,5.0,1999-12-13 15:30:59,1999-12-13 10:00:59
4,509,1.0,1999-12-13 15:28:26,1999-12-13 09:58:26
4,553,2.0,1999-12-13 15:31:41,1999-12-13 10:01:41
4,588,4.0,1999-12-13 15:37:50,1999-12-13 10:07:50
4,593,5.0,2000-07-25 21:16:26,2000-07-25 15:46:26
4,599,2.0,1999-12-13 15:19:47,1999-12-13 09:49:47
4,648,3.0,1999-12-13 15:41:46,1999-12-13 10:11:46
4,800,4.0,1999-12-13 15:28:26,1999-12-13 09:58:26
4,899,4.0,1999-12-13 15:37:33,1999-12-13 10:07:33
4,910,5.0,1999-12-14 17:49:49,1999-12-14 12:19:49
4,912,5.0,1999-12-14 17:48:22,1999-12-14 12:18:22
4,914,5.0,1999-12-13 15:37:50,1999-12-13 10:07:50
4,919,5.0,1999-12-13 15:35:21,1999-12-13 10:05:21
4,920,5.0,1999-12-14 17:43:22,1999-12-14 12:13:22
4,1057,3.0,2000-07-25 21:26:18,2000-07-25 15:56:18
4,1060,2.0,2001-04-11 02:03:39,2001-04-10 20:33:39
4,1073,4.0,1999-12-13 15:34:43,1999-12-13 10:04:43
4,1077,5.0,1999-12-14 17:44:52,1999-12-14 12:14:52
4,1094,3.0,2000-07-25 20:51:40,2000-07-25 15:21:40
4,1136,5.0,2001-04-11 02:00:25,2001-04-10 20:30:25
4,1183,1.0,2000-07-28 15:31:53,2000-07-28 10:01:53
4,1196,5.0,2000-07-25 20:56:03,2000-07-25 15:26:03
4,1197,5.0,2000-07-25 20:56:03,2000-07-25 15:26:03
4,1198,3.0,2000-07-25 20:55:28,2000-07-25 15:25:28
4,1199,2.0,1999-12-13 15:26:07,1999-12-13 09:56:07
4,1203,5.0,1999-12-14 17:50:25,1999-12-14 12:20:25
4,1213,4.0,1999-12-13 15:38:49,1999-12-13 10:08:49
4,1219,4.0,2000-07-25 21:16:01,2000-07-25 15:46:01
4,1225,4.0,2000-07-25 21:05:26,2000-07-25 15:35:26
4,1250,5.0,1999-12-14 17:50:08,1999-12-14 12:20:08
4,1259,4.0,2000-07-25 20:55:28,2000-07-25 15:25:28
4,1265,4.0,2000-07-26 20:14:44,2000-07-26 14:44:44
4,1266,4.0,2001-04-10 02:13:57,2001-04-09 20:43:57
4,1282,5.0,1999-12-13 15:37:33,1999-12-13 10:07:33
4,1283,5.0,1999-12-13 15:21:30,1999-12-13 09:51:30
4,1291,4.0,2000-07-25 20:56:03,2000-07-25 15:26:03
4,1304,3.0,1999-12-13 15:17:47,1999-12-13 09:47:47
4,1391,1.0,1999-12-14 17:46:06,1999-12-14 12:16:06
4,1449,5.0,1999-12-13 15:39:27,1999-12-13 10:09:27
4,1466,4.0,1999-12-14 17:41:32,1999-12-14 12:11:32
4,1500,4.0,2000-07-26 20:17:10,2000-07-26 14:47:10
4,1517,4.0,1999-12-13 15:39:50,1999-12-13 10:09:50
4,1580,3.0,2001-04-11 02:10:44,2001-04-10 20:40:44
4,1597,1.0,1999-12-13 15:41:46,1999-12-13 10:11:46
4,1617,2.0,1999-12-13 15:40:37,1999-12-13 10:10:37
4,1641,4.0,2000-07-26 20:15:58,2000-07-26 14:45:58
4,1704,1.0,1999-12-20 00:13:35,1999-12-19 18:43:35
4,1719,4.0,1999-12-13 15:42:36,1999-12-13 10:12:36
4,1732,4.0,1999-12-13 15:41:29,1999-12-13 10:11:29
4,1834,5.0,1999-12-14 17:52:14,1999-12-14 12:22:14
4,1883,4.0,2000-07-26 20:14:02,2000-07-26 14:44:02
4,1895,4.0,1999-12-20 00:16:19,1999-12-19 18:46:19
4,1907,3.0,2000-07-25 21:25:05,2000-07-25 15:55:05
4,1914,4.0,2000-07-26 20:15:14,2000-07-26 14:45:14
4,1916,1.0,2001-04-11 02:03:06,2001-04-10 20:33:06
4,1923,3.0,2001-04-11 02:04:30,2001-04-10 20:34:30
4,1947,5.0,1999-12-13 15:37:33,1999-12-13 10:07:33
4,1966,2.0,2000-07-26 20:14:44,2000-07-26 14:44:44
4,2019,2.0,1999-12-13 15:21:30,1999-12-13 09:51:30
4,2174,5.0,2000-07-25 21:14:15,2000-07-25 15:44:15
4,2336,2.0,2000-07-25 20:59:24,2000-07-25 15:29:24
4,2359,4.0,2000-07-26 20:13:10,2000-07-26 14:43:10
4,2390,5.0,1999-12-13 15:29:24,1999-12-13 09:59:24
4,2395,3.0,2000-07-26 20:25:06,2000-07-26 14:55:06
4,2571,1.0,1999-12-14 17:39:45,1999-12-14 12:09:45
4,2599,5.0,2000-07-26 20:14:44,2000-07-26 14:44:44
4,2628,1.0,2001-04-10 02:11:34,2001-04-09 20:41:34
4,2683,4.0,1999-12-13 15:39:50,1999-12-13 10:09:50
4,2692,5.0,1999-12-13 15:26:53,1999-12-13 09:56:53
4,2712,2.0,1999-12-13 15:19:02,1999-12-13 09:49:02
4,2762,4.0,2000-07-25 21:16:26,2000-07-25 15:46:26
4,2763,1.0,2000-07-28 15:33:41,2000-07-28 10:03:41
4,2770,2.0,1999-12-14 17:42:33,1999-12-14 12:12:33
4,2791,5.0,2000-07-25 21:10:28,2000-07-25 15:40:28
4,2858,5.0,2000-07-25 21:02:20,2000-07-25 15:32:20
4,2921,4.0,1999-12-13 15:21:48,1999-12-13 09:51:48
4,2959,2.0,1999-12-13 15:18:48,1999-12-13 09:48:48
4,2997,4.0,2001-04-10 02:06:50,2001-04-09 20:36:50
4,3033,4.0,2001-04-11 02:26:40,2001-04-10 20:56:40
4,3160,4.0,2000-07-25 21:02:01,2000-07-25 15:32:01
4,3175,1.0,2000-07-25 20:58:50,2000-07-25 15:28:50
4,3176,4.0,2000-07-25 21:12:51,2000-07-25 15:42:51
4,3204,4.0,2000-07-25 21:13:48,2000-07-25 15:43:48
4,3255,4.0,2000-07-26 20:25:06,2000-07-26 14:55:06
4,3317,4.0,2001-04-11 01:58:18,2001-04-10 20:28:18
4,3386,4.0,2000-07-25 21:06:35,2000-07-25 15:36:35
4,3408,4.0,2001-04-10 02:17:18,2001-04-09 20:47:18
4,3481,2.0,2000-07-25 20:47:23,2000-07-25 15:17:23
4,3489,1.0,2001-04-10 02:11:48,2001-04-09 20:41:48
4,3538,2.0,2001-04-10 02:16:52,2001-04-09 20:46:52
4,3897,4.0,2001-04-11 01:57:45,2001-04-10 20:27:45
4,3911,3.0,2001-04-10 02:15:49,2001-04-09 20:45:49
4,3967,4.0,2001-04-10 02:16:04,2001-04-09 20:46:04
4,3996,4.0,2001-04-10 02:15:30,2001-04-09 20:45:30
4,4014,1.0,2001-04-10 02:17:34,2001-04-09 20:47:34
4,4027,3.0,2001-04-10 02:16:41,2001-04-09 20:46:41
4,4033,4.0,2001-04-10 02:15:49,2001-04-09 20:45:49
4,4034,5.0,2001-04-10 02:09:13,2001-04-09 20:39:13
4,4226,2.0,2001-12-05 21:53:44,2001-12-05 16:23:44
4,4239,5.0,2001-04-10 02:08:05,2001-04-09 20:38:05
4,4246,4.0,2001-12-05 23:19:02,2001-12-05 17:49:02
4,4308,1.0,2001-12-05 21:54:25,2001-12-05 16:24:25
4,4641,1.0,2001-12-05 21:56:26,2001-12-05 16:26:26
4,4896,4.0,2001-12-05 23:18:52,2001-12-05 17:48:52
5,1,4.0,1996-11-08 12:06:02,1996-11-08 06:36:02
5,21,4.0,1996-11-08 12:10:38,1996-11-08 06:40:38
5,34,4.0,1996-11-08 12:04:41,1996-11-08 06:34:41
5,36,4.0,1996-11-08 12:11:32,1996-11-08 06:41:32
5,39,3.0,1996-11-08 12:06:01,1996-11-08 06:36:01
5,50,4.0,1996-11-08 12:04:41,1996-11-08 06:34:41
5,110,4.0,1996-11-08 12:04:40,1996-11-08 06:34:40
5,150,3.0,1996-11-08 12:02:28,1996-11-08 06:32:28
5,153,3.0,1996-11-08 12:03:22,1996-11-08 06:33:22
5,247,5.0,1996-11-08 12:12:17,1996-11-08 06:42:17
5,253,3.0,1996-11-08 12:11:32,1996-11-08 06:41:32
5,261,4.0,1996-11-08 12:10:38,1996-11-08 06:40:38
5,266,1.0,1996-11-08 12:11:51,1996-11-08 06:41:51
5,296,5.0,1996-11-08 12:02:28,1996-11-08 06:32:28
5,318,3.0,1996-11-08 12:04:40,1996-11-08 06:34:40
5,344,3.0,1996-11-08 12:03:22,1996-11-08 06:33:22
5,349,3.0,1996-11-08 12:03:52,1996-11-08 06:33:52
5,357,2.0,1996-11-08 12:10:38,1996-11-08 06:40:38
5,364,3.0,1996-11-08 12:04:42,1996-11-08 06:34:42
5,367,4.0,1996-11-08 12:08:49,1996-11-08 06:38:49
5,380,2.0,1996-11-08 12:02:28,1996-11-08 06:32:28
5,457,4.0,1996-11-08 12:03:21,1996-11-08 06:33:21
5,515,3.0,1996-11-08 12:08:49,1996-11-08 06:38:49
5,527,5.0,1996-11-08 12:06:00,1996-11-08 06:36:00
5,534,3.0,1996-11-08 12:11:51,1996-11-08 06:41:51
5,588,4.0,1996-11-08 12:03:21,1996-11-08 06:33:21
5,589,3.0,1996-11-08 12:10:58,1996-11-08 06:40:58
5,590,5.0,1996-11-08 12:02:27,1996-11-08 06:32:27
5,592,3.0,1996-11-08 12:02:27,1996-11-08 06:32:27
5,594,5.0,1996-11-08 12:10:38,1996-11-08 06:40:38
5,596,5.0,1996-11-08 12:11:32,1996-11-08 06:41:32
5,597,3.0,1996-11-08 12:06:02,1996-11-08 06:36:02
6,10,3.0,1996-10-17 17:24:13,1996-10-17 11:54:13
6,11,4.0,1996-10-17 17:28:09,1996-10-17 11:58:09
6,15,4.0,1996-10-17 17:45:05,1996-10-17 12:15:05
6,16,4.0,1996-10-17 17:33:39,1996-10-17 12:03:39
6,17,4.0,1996-10-17 17:29:19,1996-10-17 11:59:19
6,19,2.0,1996-10-17 17:26:22,1996-10-17 11:56:22
6,21,2.0,1996-10-17 17:26:22,1996-10-17 11:56:22
6,22,5.0,1996-10-17 17:34:35,1996-10-17 12:04:35
6,25,3.0,1996-10-17 17:31:35,1996-10-17 12:01:35
6,34,4.0,1996-10-17 17:25:54,1996-10-17 11:55:54
6,36,5.0,1996-10-17 17:32:06,1996-10-17 12:02:06
6,41,4.0,1996-10-17 17:52:42,1996-10-17 12:22:42
6,45,3.0,1996-10-17 17:35:07,1996-10-17 12:05:07
6,47,4.0,1996-10-17 17:25:17,1996-10-17 11:55:17
6,50,1.0,1996-10-17 17:26:21,1996-10-17 11:56:21
6,60,4.0,1996-10-17 17:41:03,1996-10-17 12:11:03
6,61,4.0,1996-10-17 18:00:54,1996-10-17 12:30:54
6,62,4.0,1996-10-17 17:31:00,1996-10-17 12:01:00
6,79,3.0,1996-10-17 17:51:47,1996-10-17 12:21:47
6,86,5.0,1996-10-17 18:12:11,1996-10-17 12:42:11
6,92,4.0,1996-10-17 18:00:54,1996-10-17 12:30:54
6,93,4.0,1996-10-17 17:46:24,1996-10-17 12:16:24
6,95,4.0,1996-10-17 17:29:19,1996-10-17 11:59:19
6,100,3.0,1996-10-17 17:55:51,1996-10-17 12:25:51
6,104,4.0,1996-10-17 17:42:29,1996-10-17 12:12:29
6,105,3.0,1996-10-17 17:32:37,1996-10-17 12:02:37
6,110,5.0,1996-10-17 17:24:43,1996-10-17 11:54:43
6,112,4.0,1996-10-17 17:36:34,1996-10-17 12:06:34
6,140,3.0,1996-10-17 17:53:44,1996-10-17 12:23:44
6,145,4.0,1996-10-17 17:36:06,1996-10-17 12:06:06
6,150,4.0,1996-10-17 17:21:50,1996-10-17 11:51:50
6,151,4.0,1996-10-17 17:29:46,1996-10-17 11:59:46
6,153,3.0,1996-10-17 17:22:26,1996-10-17 11:52:26
6,158,4.0,1996-10-17 17:31:00,1996-10-17 12:01:00
6,160,5.0,1996-10-17 17:27:37,1996-10-17 11:57:37
6,161,3.0,1996-10-17 17:24:13,1996-10-17 11:54:13
6,163,3.0,1996-10-17 17:35:07,1996-10-17 12:05:07
6,165,3.0,1996-10-17 17:22:26,1996-10-17 11:52:26
6,168,5.0,1996-10-17 17:31:35,1996-10-17 12:01:35
6,170,3.0,1996-10-17 17:41:03,1996-10-17 12:11:03
6,180,2.0,1996-10-17 17:53:26,1996-10-17 12:23:26
6,185,3.0,1996-10-17 17:24:43,1996-10-17 11:54:43
6,191,2.0,1996-10-17 17:52:11,1996-10-17 12:22:11
6,196,3.0,1996-10-17 17:29:46,1996-10-17 11:59:46
6,204,3.0,1996-10-17 17:30:19,1996-10-17 12:00:19
6,208,3.0,1996-10-17 17:24:13,1996-10-17 11:54:13
6,224,3.0,1996-10-17 17:33:14,1996-10-17 12:03:14
6,225,4.0,1996-10-17 17:26:21,1996-10-17 11:56:21
6,231,3.0,1996-10-17 17:22:54,1996-10-17 11:52:54
6,253,3.0,1996-10-17 17:24:43,1996-10-17 11:54:43
6,261,4.0,1996-10-17 17:31:35,1996-10-17 12:01:35
6,266,3.0,1996-10-17 17:27:37,1996-10-17 11:57:37
6,292,4.0,1996-10-17 17:24:13,1996-10-17 11:54:13
6,296,2.0,1996-10-17 17:21:50,1996-10-17 11:51:50
6,303,3.0,1996-10-17 17:38:19,1996-10-17 12:08:19
6,315,4.0,1996-10-17 17:28:42,1996-10-17 11:58:42
6,317,4.0,1996-10-17 17:27:37,1996-10-17 11:57:37
6,318,5.0,1996-10-17 17:23:20,1996-10-17 11:53:20
6,327,1.0,1996-10-17 17:37:42,1996-10-17 12:07:42
6,329,4.0,1996-10-17 17:23:20,1996-10-17 11:53:20
6,330,3.0,1996-10-17 17:54:31,1996-10-17 12:24:31
6,337,5.0,1996-10-17 17:29:46,1996-10-17 11:59:46
6,344,3.0,1996-10-17 17:22:26,1996-10-17 11:52:26
6,348,3.0,1996-10-17 17:35:38,1996-10-17 12:05:38
6,349,5.0,1996-10-17 17:22:26,1996-10-17 11:52:26
6,350,5.0,1996-10-17 17:28:09,1996-10-17 11:58:09
